src,dst,relation
8719302,28145061,follows
57411021,28145061,follows
19396560,28145061,follows
17928145,28145061,follows
18851248,28145061,follows
17006036,28145061,follows
15822295,28145061,follows
18094552,28145061,follows
17604772,28145061,follows
16021468,28145061,follows
19605981,28145061,follows
7794142,28145061,follows
16314021,28145061,follows
14344784,28145061,follows
18914786,28145061,follows
16378267,28145061,follows
14292458,28145061,follows
17329132,28145061,follows
18650093,28145061,follows
16076272,28145061,follows
15407699,28145061,follows
33986037,28145061,follows
160720376,28145061,follows
16211356,28145061,follows
71139326,28145061,follows
158414847,28145061,follows
16076032,78890225,follows
33276161,78890225,follows
28339843,78890225,follows
8548612,78890225,follows
16122373,78890225,follows
14202246,78890225,follows
169182727,78890225,follows
319675272,78890225,follows
38413836,78890225,follows
2568461,78890225,follows
15694863,78890225,follows
189376144,78890225,follows
429227921,78890225,follows
16041234,78890225,follows
49164309,78890225,follows
4207961,78890225,follows
8719302,78890225,follows
99966080,78890225,follows
363809948,78890225,follows
30513693,78890225,follows
70989872,78890225,follows
14957147,78890225,follows
124690469,78890225,follows
53789862,78890225,follows
313091751,78890225,follows
14046504,78890225,follows
1063526059,78890225,follows
15978412,78890225,follows
122448174,78890225,follows
83876527,78890225,follows
18851248,78890225,follows
21786618,78890225,follows
17144115,78890225,follows
260959284,78890225,follows
15939596,78890225,follows
19377975,78890225,follows
125726393,78890225,follows
14855994,78890225,follows
21414576,78890225,follows
19826122,78890225,follows
150808638,78890225,follows
212657985,78890225,follows
1286312880,78890225,follows
46213956,78890225,follows
20479813,78890225,follows
45629254,78890225,follows
45510215,78890225,follows
15859912,78890225,follows
12609292,78890225,follows
17004618,78890225,follows
24454091,78890225,follows
17006157,78890225,follows
96637391,78890225,follows
14296273,78890225,follows
18124790,78890225,follows
18732627,78890225,follows
13524182,78890225,follows
16955991,78890225,follows
15950681,78890225,follows
208361818,78890225,follows
23839835,78890225,follows
16077147,78890225,follows
27737053,78890225,follows
7794142,78890225,follows
1947301,78890225,follows
906819984,78890225,follows
18963809,78890225,follows
15473574,78890225,follows
36743910,78890225,follows
30490986,78890225,follows
2517988075,78890225,follows
37917164,78890225,follows
145097709,78890225,follows
25758575,78890225,follows
16076272,78890225,follows
14885620,78890225,follows
4099171,78890225,follows
9692022,78890225,follows
15763959,78890225,follows
12245632,78890225,follows
18742394,78890225,follows
224698363,78890225,follows
16935292,78890225,follows
198584761,78890225,follows
57917441,15694863,follows
14370819,15694863,follows
41891860,15694863,follows
49164309,15694863,follows
15865878,15694863,follows
121489431,15694863,follows
15220768,15694863,follows
21293089,15694863,follows
15224867,15694863,follows
266715173,15694863,follows
25108518,15694863,follows
52615210,15694863,follows
20731951,15694863,follows
20508720,15694863,follows
118177842,15694863,follows
384915512,15694863,follows
92854623,15694863,follows
150808638,15694863,follows
340441440,15694863,follows
16017475,15694863,follows
23951431,15694863,follows
17004618,15694863,follows
37501003,15694863,follows
14177942,15694863,follows
14090321,15694863,follows
23601242,15694863,follows
15667291,15694863,follows
17328222,15694863,follows
15470688,15694863,follows
22642788,15694863,follows
69193833,15694863,follows
18570258,15694863,follows
14246001,15694863,follows
59010637,15694863,follows
16228479,15694863,follows
14155907,15694863,follows
462319753,15694863,follows
28657802,15694863,follows
16007312,15694863,follows
111339670,15694863,follows
41814169,15694863,follows
15902877,15694863,follows
17604772,15694863,follows
41431213,15694863,follows
38975663,15694863,follows
24789175,15694863,follows
69181624,15694863,follows
18982396,15694863,follows
29538495,15694863,follows
377725125,15694863,follows
15859912,15694863,follows
250734793,15694863,follows
17150156,15694863,follows
14764240,15694863,follows
105317752,15694863,follows
135897307,15694863,follows
8192222,15694863,follows
335972576,15694863,follows
15818978,15694863,follows
15173859,15694863,follows
14266598,15694863,follows
116009193,15694863,follows
14766317,15694863,follows
15335662,15694863,follows
14287094,15694863,follows
8548612,15694863,follows
17580293,15694863,follows
55355654,15694863,follows
38060296,15694863,follows
2568461,15694863,follows
27511061,15694863,follows
18979104,15694863,follows
70989872,15694863,follows
50325797,15694863,follows
15634728,15694863,follows
38271276,15694863,follows
65698096,15694863,follows
17144115,15694863,follows
14529929,15694863,follows
18544958,15694863,follows
184090947,15694863,follows
24615237,15694863,follows
25344328,15694863,follows
16013368,15694863,follows
14752085,15694863,follows
122868055,15694863,follows
194713944,15694863,follows
208361818,15694863,follows
16077147,15694863,follows
61249886,15694863,follows
72227167,15694863,follows
50684256,15694863,follows
17824099,15694863,follows
14190948,15694863,follows
963176808,15694863,follows
30490986,15694863,follows
50381166,15694863,follows
152570227,15694863,follows
22059385,15694863,follows
11731322,15694863,follows
16935292,15694863,follows
22737278,15694863,follows
18839937,15694863,follows
20343171,15694863,follows
16742806,15694863,follows
15458694,15694863,follows
22184329,15694863,follows
18622869,15694863,follows
16589206,15694863,follows
16378267,15694863,follows
16191902,15694863,follows
7868832,15694863,follows
21268897,15694863,follows
34707884,15694863,follows
130617778,15694863,follows
15935927,15694863,follows
99846591,15694863,follows
392219074,15694863,follows
20406724,15694863,follows
15087011,15694863,follows
184136149,15694863,follows
15985111,15694863,follows
18094552,15694863,follows
19605981,15694863,follows
205388264,15694863,follows
313070057,15694863,follows
37917164,15694863,follows
22063600,15694863,follows
24932852,15694863,follows
453319164,15694863,follows
15446531,15694863,follows
15983110,15694863,follows
56768257,15694863,follows
39342600,15694863,follows
15407632,15694863,follows
14455321,15694863,follows
30513693,15694863,follows
4207961,15694863,follows
66533920,15694863,follows
15450660,15694863,follows
15022633,15694863,follows
121827883,15694863,follows
29465136,15694863,follows
357071409,15694863,follows
14615094,15694863,follows
24773177,15694863,follows
5743162,15694863,follows
57438788,15694863,follows
4035141,15694863,follows
17293897,15694863,follows
38036043,15694863,follows
82217548,15694863,follows
14344784,15694863,follows
30050899,15694863,follows
16955991,15694863,follows
14957147,15694863,follows
30000912,15694863,follows
29283,15694863,follows
330361451,15694863,follows
33792634,15694863,follows
111929982,15694863,follows
12245632,15694863,follows
65045121,15694863,follows
460470940,15694863,follows
32078497,15694863,follows
14834340,15694863,follows
15731368,15694863,follows
49697450,15694863,follows
83876527,15694863,follows
21414576,15694863,follows
581053112,15694863,follows
4816,15694863,follows
27239121,15694863,follows
15727317,15694863,follows
20728540,15694863,follows
14478046,15694863,follows
928481,15694863,follows
36743910,15694863,follows
19608297,15694863,follows
2517988075,15694863,follows
48132847,15694863,follows
14269172,15694863,follows
14412533,15694863,follows
15041273,15694863,follows
21144314,15694863,follows
774909,15694863,follows
339925767,15694863,follows
65946380,15694863,follows
338608917,15694863,follows
16960279,15694863,follows
19985189,15694863,follows
7794142,15694863,follows
17688714,15694863,follows
21619519,15694863,follows
46213956,15694863,follows
18035530,15694863,follows
14588748,15694863,follows
184515406,15694863,follows
475286355,15694863,follows
15950681,15694863,follows
20463418,15694863,follows
16356190,15694863,follows
93236063,15694863,follows
32207712,15694863,follows
25003152,15694863,follows
7848802,15694863,follows
11107172,15694863,follows
18776942,15694863,follows
336218991,15694863,follows
84816752,15694863,follows
20818801,15694863,follows
9692022,15694863,follows
20665221,15694863,follows
212657985,15694863,follows
236026761,15694863,follows
12764042,15694863,follows
297556877,15694863,follows
20343694,15694863,follows
23365626,15694863,follows
334332822,15694863,follows
10085872,15694863,follows
15473574,15694863,follows
13393052,15694863,follows
52652974,15694863,follows
1286312880,15694863,follows
60777394,15694863,follows
14478260,15694863,follows
118938550,15694863,follows
83665853,15694863,follows
8719302,15694863,follows
24454091,15694863,follows
46877654,15694863,follows
24843232,15694863,follows
117543420,15694863,follows
15334380,15694863,follows
145097709,15694863,follows
16303106,15694863,follows
55575557,15694863,follows
176745481,15694863,follows
18510860,15694863,follows
17001490,15694863,follows
16002085,15694863,follows
23833641,15694863,follows
169182727,15694863,follows
25946632,15694863,follows
260959284,15694863,follows
168295477,15694863,follows
13493302,15694863,follows
17212474,15694863,follows
318426183,15694863,follows
15455314,15694863,follows
11988052,15694863,follows
52499546,15694863,follows
23839835,15694863,follows
4099171,15694863,follows
2729061,15694863,follows
8383592,15694863,follows
12655722,15694863,follows
14337131,15694863,follows
385642004,15694863,follows
18742394,15694863,follows
19168381,15694863,follows
70706313,15694863,follows
478203018,15694863,follows
54619276,15694863,follows
36125837,15694863,follows
171283600,15694863,follows
15164565,15694863,follows
363809948,15694863,follows
53789862,15694863,follows
50310311,15694863,follows
217064621,15694863,follows
245107888,15694863,follows
120181944,15694863,follows
275393723,15694863,follows
25889985,15694863,follows
369278149,15694863,follows
14296273,15694863,follows
13524182,15694863,follows
275162328,15694863,follows
59159771,15694863,follows
11388132,15694863,follows
7793902,15694863,follows
78890225,15694863,follows
20473084,15694863,follows
16076032,15694863,follows
15949696,15694863,follows
148529707,15694863,follows
466519303,15694863,follows
16403723,15694863,follows
255882510,15694863,follows
53130511,15694863,follows
44678417,15694863,follows
16041234,15694863,follows
24431892,15694863,follows
56223278,15694863,follows
14757714,15694863,follows
153251103,15694863,follows
18164272,15694863,follows
14046504,15694863,follows
905028906,15694863,follows
348149036,15694863,follows
68799810,15694863,follows
75357513,15694863,follows
14368074,15694863,follows
60622156,15694863,follows
16326882,15694863,follows
73416019,15694863,follows
50496857,15694863,follows
43464027,15694863,follows
14626143,15694863,follows
18963809,15694863,follows
23995748,15694863,follows
18634085,15694863,follows
32331111,15694863,follows
87502184,15694863,follows
3022191,15694863,follows
2329066872,15694863,follows
35474809,15694863,follows
10886522,15694863,follows
28796289,15694863,follows
14202246,15694863,follows
65801609,15694863,follows
22883726,15694863,follows
16378093,15694863,follows
162895251,15694863,follows
14146966,15694863,follows
18267544,15694863,follows
16211356,15694863,follows
309937733,15694863,follows
102581666,15694863,follows
30752163,15694863,follows
22986148,15694863,follows
28145061,15694863,follows
18771370,15694863,follows
494583213,15694863,follows
606776750,15694863,follows
18851248,15694863,follows
193398195,15694863,follows
125115830,15694863,follows
15691197,15694863,follows
11621822,15694863,follows
53892543,15694863,follows
38214152,15694863,follows
21005767,15694863,follows
17757642,15694863,follows
14513611,15694863,follows
57411021,15694863,follows
17006157,15694863,follows
25458129,15694863,follows
17006036,15694863,follows
171691486,15694863,follows
41287144,15694863,follows
14292458,15694863,follows
16076272,15694863,follows
7845362,15694863,follows
33986037,15694863,follows
14302121,15694863,follows
160720376,15694863,follows
68261372,15694863,follows
21982720,15694863,follows
213722368,15694863,follows
301012485,15694863,follows
384923143,15694863,follows
15978412,15694863,follows
18464266,15694863,follows
38413836,15694863,follows
59547153,15694863,follows
14073364,15694863,follows
16973333,15694863,follows
353318426,15694863,follows
356564509,15694863,follows
15728161,15694863,follows
41192995,15694863,follows
61550116,15694863,follows
5502502,15694863,follows
15246892,15694863,follows
75028014,15694863,follows
17074440,15694863,follows
16893491,15694863,follows
23991863,15694863,follows
12193342,15694863,follows
18644548,15694863,follows
52520517,15694863,follows
59557446,15694863,follows
17174089,15694863,follows
50149303,15694863,follows
338849357,15694863,follows
14717197,15694863,follows
51426896,15694863,follows
18732627,15694863,follows
385799764,15694863,follows
14515799,15694863,follows
40912473,15694863,follows
19519071,15694863,follows
14335586,15694863,follows
226963044,15694863,follows
15757306,15694863,follows
17004139,15694863,follows
335369838,15694863,follows
11435642,15694863,follows
17376893,15694863,follows
16455297,15694863,follows
28339843,15694863,follows
23023236,15694863,follows
15675013,15694863,follows
189376144,15694863,follows
38737553,15694863,follows
16055954,15694863,follows
17290902,15694863,follows
34643610,15694863,follows
15275677,15694863,follows
224079521,15694863,follows
16019108,15694863,follows
16314021,15694863,follows
17094311,15694863,follows
28944041,15694863,follows
91180720,15694863,follows
15906481,15694863,follows
19119809,15694863,follows
21307076,15694863,follows
17002185,15694863,follows
15808218,15694863,follows
59145948,15694863,follows
25913058,15694863,follows
1140451,15694863,follows
34443218,15694863,follows
15978792,15694863,follows
43532023,15694863,follows
20707070,15694863,follows
14606079,15694863,follows
170254080,15694863,follows
15161984,15694863,follows
47349506,15694863,follows
38507478,15694863,follows
174272266,15694863,follows
12609292,15694863,follows
14858000,15694863,follows
27221778,15694863,follows
2444931,15694863,follows
316389142,15694863,follows
84653850,15694863,follows
14700316,15694863,follows
7900962,15694863,follows
71294756,15694863,follows
26109736,15694863,follows
16469809,15694863,follows
19377975,15694863,follows
25024313,15694863,follows
14855994,15694863,follows
18587457,15694863,follows
20479813,15694863,follows
45629254,15694863,follows
18706257,15694863,follows
385150802,15694863,follows
63004503,15694863,follows
15021918,15694863,follows
17008482,15694863,follows
33347217,15694863,follows
16129920,15694863,follows
15458181,15694863,follows
20608910,15694863,follows
18650093,15694863,follows
429227921,15694863,follows
24223641,15694863,follows
15345563,15694863,follows
14677919,15694863,follows
114028457,15694863,follows
224739244,15694863,follows
27793335,15694863,follows
16246715,15694863,follows
72763332,15694863,follows
28241866,15694863,follows
127899595,15694863,follows
10778572,15694863,follows
19396560,15694863,follows
17928145,15694863,follows
5971922,15694863,follows
16021468,15694863,follows
389658589,15694863,follows
1947301,15694863,follows
82296803,15694863,follows
22652902,15694863,follows
313091751,15694863,follows
18276341,15694863,follows
18124790,15694863,follows
21786618,15694863,follows
224698363,15694863,follows
71139326,15694863,follows
158414847,15694863,follows
16076032,18771370,follows
12245632,18771370,follows
15675013,18771370,follows
38214152,18771370,follows
70706313,18771370,follows
17002185,18771370,follows
63004503,18771370,follows
18510860,18771370,follows
15334380,18771370,follows
53130511,18771370,follows
25003152,18771370,follows
41634520,18771370,follows
15164565,18771370,follows
16589206,18771370,follows
91180720,18771370,follows
460470940,18771370,follows
15220768,18771370,follows
15728161,18771370,follows
15224867,18771370,follows
14834340,18771370,follows
50325797,18771370,follows
17094311,18771370,follows
15731368,18771370,follows
52615210,18771370,follows
14067246,18771370,follows
16799023,18771370,follows
18164272,18771370,follows
16469809,18771370,follows
13493302,18771370,follows
14529929,18771370,follows
384915512,18771370,follows
24773177,18771370,follows
14855994,18771370,follows
18276341,18771370,follows
11621822,18771370,follows
21619519,18771370,follows
16017475,18771370,follows
21307076,18771370,follows
309937733,18771370,follows
59557446,18771370,follows
17074440,18771370,follows
18622869,18771370,follows
17174089,18771370,follows
50149303,18771370,follows
15818978,18771370,follows
19608273,18771370,follows
15455314,18771370,follows
15087011,18771370,follows
14752085,18771370,follows
13524182,18771370,follows
14515799,18771370,follows
21111896,18771370,follows
50496857,18771370,follows
15865878,18771370,follows
50684256,18771370,follows
7848802,18771370,follows
1140451,18771370,follows
218597735,18771370,follows
963176808,18771370,follows
282735852,18771370,follows
335369838,18771370,follows
236026761,18771370,follows
123282802,18771370,follows
340418291,18771370,follows
822158270,18771370,follows
54619276,18771370,follows
29465136,18771370,follows
21786618,18771370,follows
49164309,18771370,follows
75357513,18771370,follows
16228479,18771370,follows
158414847,248239533,follows
16076032,606776750,follows
224079521,606776750,follows
17094311,606776750,follows
116009193,606776750,follows
18650093,606776750,follows
16007312,606776750,follows
44678417,606776750,follows
16589206,606776750,follows
14302121,606776750,follows
2329066872,606776750,follows
5743162,606776750,follows
117543420,606776750,follows
19605981,606776750,follows
61249886,606776750,follows
21982720,18851248,follows
57917441,18851248,follows
16303106,18851248,follows
14370819,18851248,follows
16122373,18851248,follows
47414159,18851248,follows
38214152,18851248,follows
93479945,18851248,follows
18464266,18851248,follows
16955991,18851248,follows
15939596,18851248,follows
36176898,18851248,follows
15694863,18851248,follows
17001490,18851248,follows
15446531,18851248,follows
14073364,18851248,follows
49164309,18851248,follows
15865878,18851248,follows
121489431,18851248,follows
14455321,18851248,follows
18890779,18851248,follows
30513693,18851248,follows
18905119,18851248,follows
15220768,18851248,follows
21293089,18851248,follows
33786971,18851248,follows
54646308,18851248,follows
16002085,18851248,follows
25108518,18851248,follows
15022633,18851248,follows
52615210,18851248,follows
21718571,18851248,follows
15246892,18851248,follows
16703353,18851248,follows
14067246,18851248,follows
20508720,18851248,follows
25946632,18851248,follows
118177842,18851248,follows
16893491,18851248,follows
61249886,18851248,follows
13493302,18851248,follows
23991863,18851248,follows
16013368,18851248,follows
24773177,18851248,follows
17212474,18851248,follows
16076272,18851248,follows
12193342,18851248,follows
19023939,18851248,follows
57438788,18851248,follows
131497030,18851248,follows
18510860,18851248,follows
37501003,18851248,follows
82217548,18851248,follows
17006157,18851248,follows
414962189,18851248,follows
14344784,18851248,follows
36743910,18851248,follows
15455314,18851248,follows
18732627,18851248,follows
85913172,18851248,follows
14515799,18851248,follows
51080280,18851248,follows
14190948,18851248,follows
52499546,18851248,follows
15667291,18851248,follows
10085872,18851248,follows
15470688,18851248,follows
18064482,18851248,follows
4099171,18851248,follows
2729061,18851248,follows
20608910,18851248,follows
14337131,18851248,follows
24932461,18851248,follows
83665853,18851248,follows
29465136,18851248,follows
12520212,18851248,follows
18742394,18851248,follows
19168381,18851248,follows
15335662,18851248,follows
27511061,18851248,follows
15161984,18851248,follows
16455297,18851248,follows
14957147,18851248,follows
28339843,18851248,follows
15675013,18851248,follows
16589206,18851248,follows
28657802,18851248,follows
17969805,18851248,follows
171283600,18851248,follows
15407699,18851248,follows
14930580,18851248,follows
15164565,18851248,follows
14177942,18851248,follows
15458181,18851248,follows
34643610,18851248,follows
16019108,18851248,follows
13393052,18851248,follows
15902877,18851248,follows
17604772,18851248,follows
16314021,18851248,follows
53789862,18851248,follows
50310311,18851248,follows
28944041,18851248,follows
18393773,18851248,follows
11178672,18851248,follows
15906481,18851248,follows
15503210,18851248,follows
17094311,18851248,follows
120181944,18851248,follows
17757642,18851248,follows
59031230,18851248,follows
29538495,18851248,follows
25889985,18851248,follows
290101954,18851248,follows
15021918,18851248,follows
15935927,18851248,follows
14881478,18851248,follows
15728161,18851248,follows
15859912,18851248,follows
17002185,18851248,follows
14764240,18851248,follows
14296273,18851248,follows
23839835,18851248,follows
24721726,18851248,follows
393705173,18851248,follows
13524182,18851248,follows
22059385,18851248,follows
15808218,18851248,follows
59159771,18851248,follows
14478046,18851248,follows
19985189,18851248,follows
335972576,18851248,follows
928481,18851248,follows
16326882,18851248,follows
15173859,18851248,follows
17643749,18851248,follows
14266598,18851248,follows
19608273,18851248,follows
19608297,18851248,follows
14766317,18851248,follows
7793902,18851248,follows
48132847,18851248,follows
24223641,18851248,follows
15634728,18851248,follows
14885620,18851248,follows
102787318,18851248,follows
15041273,18851248,follows
20473084,18851248,follows
774909,18851248,follows
48081662,18851248,follows
15727317,18851248,follows
16076032,18851248,follows
33276161,18851248,follows
14056708,18851248,follows
29770501,18851248,follows
55355654,18851248,follows
17074440,18851248,follows
12609292,18851248,follows
14717197,18851248,follows
53130511,18851248,follows
30000912,18851248,follows
42915601,18851248,follows
16041234,18851248,follows
2444931,18851248,follows
24431892,18851248,follows
20794926,18851248,follows
16960279,18851248,follows
27221778,18851248,follows
91180720,18851248,follows
5692122,18851248,follows
34002725,18851248,follows
18164272,18851248,follows
24268066,18851248,follows
15949696,18851248,follows
50325797,18851248,follows
27793335,18851248,follows
15978792,18851248,follows
38271276,18851248,follows
65946380,18851248,follows
39342600,18851248,follows
16469809,18851248,follows
29283,18851248,follows
756331316,18851248,follows
22184329,18851248,follows
25024313,18851248,follows
14855994,18851248,follows
39151934,18851248,follows
62665162,18851248,follows
18587457,18851248,follows
10117892,18851248,follows
15941955,18851248,follows
46213956,18851248,follows
24615237,18851248,follows
161086220,18851248,follows
14269768,18851248,follows
14368074,18851248,follows
60622156,18851248,follows
25913058,18851248,follows
40912473,18851248,follows
14757714,18851248,follows
14752085,18851248,follows
63004503,18851248,follows
18348376,18851248,follows
4207961,18851248,follows
43464027,18851248,follows
17092444,18851248,follows
20463418,18851248,follows
16356190,18851248,follows
14626143,18851248,follows
189376144,18851248,follows
7848802,18851248,follows
17824099,18851248,follows
23995748,18851248,follows
18634085,18851248,follows
32331111,18851248,follows
30490986,18851248,follows
15345563,18851248,follows
16055954,18851248,follows
50381166,18851248,follows
3022191,18851248,follows
16591728,18851248,follows
20818801,18851248,follows
152570227,18851248,follows
14335586,18851248,follows
18363255,18851248,follows
35474809,18851248,follows
16935292,18851248,follows
27901418,18851248,follows
22737278,18851248,follows
55711637,18851248,follows
16129920,18851248,follows
3459051,18851248,follows
143560069,18851248,follows
15458694,18851248,follows
22652902,18851248,follows
14529929,18851248,follows
15950681,18851248,follows
16378093,18851248,follows
21912466,18851248,follows
16017475,18851248,follows
18035530,18851248,follows
18622869,18851248,follows
14146966,18851248,follows
66533920,18851248,follows
11107172,18851248,follows
16378267,18851248,follows
16211356,18851248,follows
16191902,18851248,follows
20479813,18851248,follows
7868832,18851248,follows
21268897,18851248,follows
102581666,18851248,follows
15087011,18851248,follows
22986148,18851248,follows
28145061,18851248,follows
17293897,18851248,follows
158414847,18851248,follows
21928361,18851248,follows
15978412,18851248,follows
9635852,18851248,follows
15275677,18851248,follows
25344328,18851248,follows
130617778,18851248,follows
193398195,18851248,follows
14478260,18851248,follows
81381301,18851248,follows
49732023,18851248,follows
24922040,18851248,follows
14269172,18851248,follows
14677919,18851248,follows
15691197,18851248,follows
52652974,18851248,follows
18276341,18851248,follows
21295042,18851248,follows
38036043,18851248,follows
14287094,18851248,follows
21005767,18851248,follows
14588748,18851248,follows
19826122,18851248,follows
10778572,18851248,follows
19795789,18851248,follows
17928145,18851248,follows
17006036,18851248,follows
38507478,18851248,follows
15985111,18851248,follows
18094552,18851248,follows
14834340,18851248,follows
12245632,18851248,follows
2697691,18851248,follows
16021468,18851248,follows
23365626,18851248,follows
7794142,18851248,follows
1947301,18851248,follows
111315936,18851248,follows
15757306,18851248,follows
15473574,18851248,follows
18641382,18851248,follows
17008482,18851248,follows
41287144,18851248,follows
14292458,18851248,follows
38535659,18851248,follows
15334380,18851248,follows
23601242,18851248,follows
22063600,18851248,follows
17650854,18851248,follows
7845362,18851248,follows
30050899,18851248,follows
33986037,18851248,follows
18124790,18851248,follows
21786618,18851248,follows
14606079,18851248,follows
60777394,18851248,follows
25342485,193398195,follows
15865878,193398195,follows
18905119,193398195,follows
15220768,193398195,follows
21293089,193398195,follows
5502502,193398195,follows
16565806,193398195,follows
260959284,193398195,follows
13493302,193398195,follows
5743162,193398195,follows
12193342,193398195,follows
233806913,193398195,follows
65946380,193398195,follows
85913172,193398195,follows
164412502,193398195,follows
4099171,193398195,follows
22642788,193398195,follows
8383592,193398195,follows
318518392,193398195,follows
633,193398195,follows
17376893,193398195,follows
226346115,193398195,follows
34423941,193398195,follows
70706313,193398195,follows
14177942,193398195,follows
3022191,193398195,follows
15902877,193398195,follows
1947301,193398195,follows
17650854,193398195,follows
50310311,193398195,follows
91180720,193398195,follows
46424263,193398195,follows
14764240,193398195,follows
15727317,193398195,follows
59159771,193398195,follows
20728540,193398195,follows
8192222,193398195,follows
25108518,193398195,follows
19608297,193398195,follows
7793902,193398195,follows
14269172,193398195,follows
43532023,193398195,follows
21144314,193398195,follows
20707070,193398195,follows
14606079,193398195,follows
56768257,193398195,follows
174272266,193398195,follows
161086220,193398195,follows
30000912,193398195,follows
42915601,193398195,follows
27221778,193398195,follows
2444931,193398195,follows
316389142,193398195,follows
14770470,193398195,follows
65698096,193398195,follows
17144115,193398195,follows
20463418,193398195,follows
184090947,193398195,follows
9715012,193398195,follows
48144950,193398195,follows
25344328,193398195,follows
60622156,193398195,follows
23995748,193398195,follows
15607662,193398195,follows
336218991,193398195,follows
111339670,193398195,follows
9692022,193398195,follows
16129920,193398195,follows
28796289,193398195,follows
15458181,193398195,follows
30949256,193398195,follows
22184329,193398195,follows
47414159,193398195,follows
334332822,193398195,follows
16211356,193398195,follows
15087011,193398195,follows
22986148,193398195,follows
28145061,193398195,follows
494583213,193398195,follows
18851248,193398195,follows
27793335,193398195,follows
13967302,193398195,follows
57411021,193398195,follows
19396560,193398195,follows
17928145,193398195,follows
17006036,193398195,follows
18094552,193398195,follows
26862045,193398195,follows
14292458,193398195,follows
18650093,193398195,follows
160720376,193398195,follows
158414847,193398195,follows
21982720,125115830,follows
160010755,125115830,follows
301012485,125115830,follows
18464266,125115830,follows
38413836,125115830,follows
65375759,125115830,follows
15446531,125115830,follows
49164309,125115830,follows
121489431,125115830,follows
15220768,125115830,follows
15667291,125115830,follows
16002085,125115830,follows
148529707,125115830,follows
20508720,125115830,follows
16893491,125115830,follows
260959284,125115830,follows
20737589,125115830,follows
24773177,125115830,follows
5743162,125115830,follows
16017475,125115830,follows
17293897,125115830,follows
17004618,125115830,follows
17006157,125115830,follows
15455314,125115830,follows
164412502,125115830,follows
52499546,125115830,follows
15694863,125115830,follows
453319164,125115830,follows
17004139,125115830,follows
19168381,125115830,follows
27511061,125115830,follows
28339843,125115830,follows
41814169,125115830,follows
34643610,125115830,follows
363809948,125115830,follows
32078497,125115830,follows
15731368,125115830,follows
15906481,125115830,follows
321589427,125115830,follows
24789175,125115830,follows
581053112,125115830,follows
369278149,125115830,follows
714891474,125115830,follows
15727317,125115830,follows
13524182,125115830,follows
135897307,125115830,follows
16326882,125115830,follows
11388132,125115830,follows
2517988075,125115830,follows
48132847,125115830,follows
340418291,125115830,follows
89820928,125115830,follows
33276161,125115830,follows
55355654,125115830,follows
17074440,125115830,follows
14717197,125115830,follows
338608917,125115830,follows
50769180,125115830,follows
7900962,125115830,follows
59159771,125115830,follows
905028906,125115830,follows
25024313,125115830,follows
212657985,125115830,follows
14588748,125115830,follows
18706257,125115830,follows
4207961,125115830,follows
17824099,125115830,follows
35474809,125115830,follows
22737278,125115830,follows
20343694,125115830,follows
59157393,125115830,follows
18622869,125115830,follows
15345563,125115830,follows
7868832,125115830,follows
21268897,125115830,follows
14478260,125115830,follows
15691197,125115830,follows
43694024,125115830,follows
17757642,125115830,follows
15985111,125115830,follows
7794142,125115830,follows
313070057,125115830,follows
145097709,125115830,follows
16076272,125115830,follows
247323635,125115830,follows
18276341,125115830,follows
18982396,125115830,follows
17453527,17293897,follows
14677919,17293897,follows
16303106,18730427,follows
14056708,18730427,follows
34423941,18730427,follows
810129,18730427,follows
17462723,18730427,follows
14073364,18730427,follows
18622869,18730427,follows
14146966,18730427,follows
8548612,18730427,follows
15902877,18730427,follows
14677919,18730427,follows
102787318,18730427,follows
14834340,18730427,follows
5502502,18730427,follows
16565806,18730427,follows
525422897,18730427,follows
13493302,18730427,follows
27793335,18730427,follows
21016633,18730427,follows
188809568,18730427,follows
16017475,18730427,follows
20406724,18730427,follows
15949253,18730427,follows
14881478,18730427,follows
633,18730427,follows
17293897,18730427,follows
14368074,18730427,follows
14588748,18730427,follows
19396560,18730427,follows
5971922,18730427,follows
159562452,18730427,follows
16195030,18730427,follows
14515799,18730427,follows
18124790,18730427,follows
24773177,18730427,follows
26862045,18730427,follows
50684256,18730427,follows
4816,18730427,follows
11388132,18730427,follows
2729061,18730427,follows
14292458,18730427,follows
16132588,18730427,follows
336218991,18730427,follows
16591728,18730427,follows
14246001,18730427,follows
563819203,18730427,follows
11382292,18730427,follows
11435642,18730427,follows
21266943,18730427,follows
20473084,18730427,follows
158414847,18730427,follows
21982720,15691197,follows
57917441,15691197,follows
14370819,15691197,follows
15983110,15691197,follows
384923143,15691197,follows
39342600,15691197,follows
18464266,15691197,follows
38413836,15691197,follows
65375759,15691197,follows
121489431,15691197,follows
14455321,15691197,follows
30513693,15691197,follows
15220768,15691197,follows
21293089,15691197,follows
16002085,15691197,follows
15246892,15691197,follows
18164272,15691197,follows
16893491,15691197,follows
260959284,15691197,follows
13493302,15691197,follows
14626143,15691197,follows
19023939,15691197,follows
118938550,15691197,follows
17174089,15691197,follows
37501003,15691197,follows
59010637,15691197,follows
51426896,15691197,follows
15455314,15691197,follows
40912473,15691197,follows
52499546,15691197,follows
23839835,15691197,follows
4099171,15691197,follows
226963044,15691197,follows
2729061,15691197,follows
330361451,15691197,follows
18742394,15691197,follows
16228479,15691197,follows
15161984,15691197,follows
65045121,15691197,follows
28339843,15691197,follows
34423941,15691197,follows
478203018,15691197,follows
